product_a,product_b,times_bought_together
PROD0331,PROD0339,1
PROD0331,PROD0341,1
PROD0331,PROD0430,1
PROD0331,PROD0453,1
PROD0331,PROD0463,1
PROD0331,PROD0478,1
PROD0331,PROD0484,1
PROD0331,PROD0500,1
PROD0332,PROD0339,1
PROD0332,PROD0343,1
PROD0332,PROD0350,1
PROD0332,PROD0371,1
PROD0332,PROD0386,1
PROD0332,PROD0497,1
PROD0333,PROD0397,1
PROD0333,PROD0446,1
PROD0333,PROD0460,1
PROD0333,PROD0461,1
PROD0333,PROD0493,1
PROD0334,PROD0341,1
PROD0334,PROD0349,1
PROD0334,PROD0354,1
PROD0334,PROD0373,1
PROD0334,PROD0382,1
PROD0334,PROD0392,1
PROD0334,PROD0401,1
PROD0334,PROD0408,1
PROD0334,PROD0416,1
PROD0334,PROD0434,1
PROD0334,PROD0447,1
PROD0335,PROD0336,1
PROD0335,PROD0359,1
PROD0335,PROD0373,1
PROD0335,PROD0378,1
PROD0335,PROD0429,1
PROD0335,PROD0441,1
PROD0335,PROD0491,1
PROD0335,PROD0497,1
PROD0336,PROD0346,1
PROD0336,PROD0392,1
PROD0336,PROD0394,1
PROD0336,PROD0407,1
PROD0336,PROD0416,1
PROD0336,PROD0444,1
PROD0336,PROD0457,1
PROD0336,PROD0477,1
PROD0337,PROD0338,1
PROD0337,PROD0352,1
PROD0337,PROD0380,1
PROD0337,PROD0457,1
PROD0338,PROD0356,1
PROD0338,PROD0366,1
PROD0338,PROD0425,1
PROD0338,PROD0466,1
PROD0338,PROD0473,1
PROD0338,PROD0481,1
PROD0338,PROD0483,1
PROD0339,PROD0389,1
PROD0339,PROD0402,1
PROD0339,PROD0469,1
PROD0340,PROD0375,1
PROD0340,PROD0379,1
PROD0340,PROD0403,1
PROD0340,PROD0408,1
PROD0340,PROD0415,1
PROD0340,PROD0420,1
PROD0340,PROD0438,1
PROD0340,PROD0453,1
PROD0340,PROD0486,1
PROD0340,PROD0500,1
PROD0341,PROD0385,1
PROD0341,PROD0401,1
PROD0341,PROD0426,1
PROD0341,PROD0428,1
PROD0341,PROD0478,1
PROD0342,PROD0391,1
PROD0342,PROD0423,1
PROD0342,PROD0482,1
PROD0342,PROD0485,1
PROD0342,PROD0488,1
PROD0343,PROD0350,1
PROD0343,PROD0358,1
PROD0343,PROD0370,1
PROD0343,PROD0376,1
PROD0343,PROD0386,1
PROD0343,PROD0391,1
PROD0343,PROD0397,1
PROD0343,PROD0455,1
PROD0343,PROD0465,1
PROD0343,PROD0481,1
PROD0343,PROD0493,1
PROD0344,PROD0357,1
PROD0344,PROD0359,1
PROD0344,PROD0387,1
PROD0344,PROD0400,1
PROD0344,PROD0468,1
PROD0345,PROD0359,1
PROD0345,PROD0447,1
PROD0346,PROD0356,1
PROD0346,PROD0393,1
PROD0346,PROD0416,1
PROD0346,PROD0421,1
PROD0346,PROD0436,1
PROD0346,PROD0444,1
PROD0346,PROD0496,1
PROD0347,PROD0348,1
PROD0347,PROD0355,1
PROD0347,PROD0405,1
PROD0347,PROD0428,1
PROD0347,PROD0435,1
PROD0347,PROD0445,1
PROD0347,PROD0446,1
PROD0347,PROD0497,1
PROD0348,PROD0355,1
PROD0348,PROD0363,1
PROD0348,PROD0382,1
PROD0348,PROD0388,1
PROD0348,PROD0418,1
PROD0348,PROD0431,1
PROD0348,PROD0452,1
PROD0348,PROD0455,1
PROD0348,PROD0475,1
PROD0349,PROD0408,1
PROD0349,PROD0415,1
PROD0349,PROD0434,1
PROD0349,PROD0466,1
PROD0350,PROD0418,1
PROD0350,PROD0422,1
PROD0350,PROD0424,1
PROD0350,PROD0461,1
PROD0351,PROD0357,1
PROD0351,PROD0363,1
PROD0351,PROD0398,1
PROD0351,PROD0419,1
PROD0351,PROD0425,1
PROD0352,PROD0380,1
PROD0352,PROD0386,1
PROD0352,PROD0394,1
PROD0352,PROD0443,1
PROD0352,PROD0448,1
PROD0352,PROD0493,1
PROD0353,PROD0355,1
PROD0353,PROD0414,1
PROD0354,PROD0390,1
PROD0354,PROD0416,1
PROD0354,PROD0425,1
PROD0354,PROD0441,1
PROD0354,PROD0485,1
PROD0355,PROD0390,1
PROD0355,PROD0414,1
PROD0355,PROD0435,1
PROD0355,PROD0438,1
PROD0355,PROD0477,1
PROD0356,PROD0421,1
PROD0356,PROD0424,1
PROD0356,PROD0436,1
PROD0356,PROD0445,1
PROD0357,PROD0359,1
PROD0357,PROD0387,1
PROD0357,PROD0400,1
PROD0357,PROD0477,1
PROD0358,PROD0361,1
PROD0358,PROD0398,1
PROD0358,PROD0403,1
PROD0358,PROD0410,1
PROD0358,PROD0465,1
PROD0358,PROD0471,1
PROD0358,PROD0484,1
PROD0359,PROD0387,1
PROD0359,PROD0400,1
PROD0359,PROD0411,1
PROD0359,PROD0447,1
PROD0359,PROD0459,1
PROD0359,PROD0478,1
PROD0359,PROD0491,1
PROD0360,PROD0393,1
PROD0360,PROD0418,1
PROD0360,PROD0467,1
PROD0360,PROD0479,1
PROD0360,PROD0484,1
PROD0361,PROD0410,1
PROD0361,PROD0471,1
PROD0361,PROD0489,1
PROD0362,PROD0386,1
PROD0362,PROD0400,1
PROD0362,PROD0441,1
PROD0362,PROD0458,1
PROD0362,PROD0479,1
PROD0362,PROD0499,1
PROD0363,PROD0397,1
PROD0363,PROD0403,1
PROD0363,PROD0417,1
PROD0363,PROD0418,1
PROD0363,PROD0476,1
PROD0363,PROD0477,1
PROD0363,PROD0480,1
PROD0363,PROD0494,1
PROD0363,PROD0497,1
PROD0363,PROD0500,1
PROD0364,PROD0452,1
PROD0364,PROD0477,1
PROD0365,PROD0376,1
PROD0365,PROD0458,1
PROD0365,PROD0496,1
PROD0366,PROD0367,1
PROD0366,PROD0437,1
PROD0366,PROD0446,1
PROD0367,PROD0437,1
PROD0367,PROD0477,1
PROD0367,PROD0494,1
PROD0369,PROD0446,1
PROD0369,PROD0468,1
PROD0369,PROD0483,1
PROD0370,PROD0390,1
PROD0370,PROD0404,1
PROD0370,PROD0419,1
PROD0370,PROD0420,1
PROD0370,PROD0423,1
PROD0370,PROD0428,1
PROD0370,PROD0447,1
PROD0370,PROD0460,1
PROD0370,PROD0481,1
PROD0370,PROD0483,1
PROD0370,PROD0489,1
PROD0371,PROD0373,1
PROD0371,PROD0393,1
PROD0371,PROD0411,1
PROD0371,PROD0427,1
PROD0371,PROD0459,1
PROD0371,PROD0478,1
PROD0371,PROD0483,1
PROD0371,PROD0491,1
PROD0372,PROD0463,1
PROD0373,PROD0382,1
PROD0373,PROD0384,1
PROD0373,PROD0409,1
PROD0373,PROD0454,1
PROD0375,PROD0398,1
PROD0376,PROD0388,1
PROD0376,PROD0391,1
PROD0376,PROD0428,1
PROD0376,PROD0444,1
PROD0376,PROD0455,1
PROD0376,PROD0461,1
PROD0376,PROD0469,1
PROD0376,PROD0496,1
PROD0376,PROD0500,1
PROD0377,PROD0413,1
PROD0377,PROD0430,1
PROD0377,PROD0435,1
PROD0377,PROD0438,1
PROD0377,PROD0466,1
PROD0377,PROD0485,1
PROD0378,PROD0396,1
PROD0378,PROD0473,1
PROD0378,PROD0476,1
PROD0378,PROD0484,1
PROD0378,PROD0491,1
PROD0378,PROD0493,1
PROD0378,PROD0499,1
PROD0379,PROD0403,1
PROD0379,PROD0415,1
PROD0379,PROD0438,1
PROD0380,PROD0391,1
PROD0380,PROD0466,1
PROD0380,PROD0486,1
PROD0380,PROD0495,1
PROD0381,PROD0405,1
PROD0381,PROD0429,1
PROD0382,PROD0431,1
PROD0382,PROD0435,1
PROD0382,PROD0452,1
PROD0383,PROD0422,1
PROD0383,PROD0464,1
PROD0383,PROD0468,1
PROD0383,PROD0493,1
PROD0385,PROD0426,1
PROD0385,PROD0428,1
PROD0385,PROD0444,1
PROD0386,PROD0421,1
PROD0386,PROD0432,1
PROD0386,PROD0449,1
PROD0386,PROD0456,1
PROD0386,PROD0490,1
PROD0386,PROD0499,1
PROD0387,PROD0396,1
PROD0387,PROD0400,1
PROD0387,PROD0428,1
PROD0387,PROD0481,1
PROD0387,PROD0482,1
PROD0388,PROD0455,1
PROD0388,PROD0461,1
PROD0389,PROD0402,1
PROD0389,PROD0446,1
PROD0389,PROD0469,1
PROD0389,PROD0471,1
PROD0389,PROD0476,1
PROD0389,PROD0488,1
PROD0390,PROD0419,1
PROD0391,PROD0451,1
PROD0391,PROD0455,1
PROD0391,PROD0486,1
PROD0391,PROD0488,1
PROD0392,PROD0406,1
PROD0392,PROD0411,1
PROD0392,PROD0457,1
PROD0393,PROD0421,1
PROD0393,PROD0427,1
PROD0393,PROD0428,1
PROD0393,PROD0478,1
PROD0393,PROD0483,1
PROD0393,PROD0493,1
PROD0393,PROD0496,1
PROD0394,PROD0409,1
PROD0394,PROD0426,1
PROD0394,PROD0432,1
PROD0394,PROD0435,1
PROD0394,PROD0458,1
PROD0394,PROD0467,1
PROD0394,PROD0493,1
PROD0395,PROD0424,1
PROD0396,PROD0454,1
PROD0396,PROD0470,1
PROD0396,PROD0499,1
PROD0397,PROD0407,1
PROD0397,PROD0409,1
PROD0397,PROD0421,1
PROD0397,PROD0455,1
PROD0397,PROD0461,1
PROD0397,PROD0493,1
PROD0398,PROD0408,1
PROD0398,PROD0425,1
PROD0398,PROD0461,1
PROD0399,PROD0430,1
PROD0399,PROD0500,1
PROD0400,PROD0415,1
PROD0400,PROD0458,1
PROD0402,PROD0469,1
PROD0402,PROD0470,1
PROD0402,PROD0484,1
PROD0403,PROD0412,1
PROD0403,PROD0415,1
PROD0403,PROD0433,1
PROD0403,PROD0438,1
PROD0403,PROD0484,1
PROD0404,PROD0423,1
PROD0404,PROD0450,1
PROD0404,PROD0489,1
PROD0405,PROD0417,1
PROD0405,PROD0429,1
PROD0405,PROD0452,1
PROD0405,PROD0496,1
PROD0406,PROD0422,1
PROD0406,PROD0440,1
PROD0406,PROD0472,1
PROD0406,PROD0476,1
PROD0406,PROD0484,1
PROD0406,PROD0497,1
PROD0407,PROD0445,1
PROD0407,PROD0454,1
PROD0408,PROD0434,1
PROD0408,PROD0438,1
PROD0408,PROD0461,1
PROD0409,PROD0435,1
PROD0409,PROD0462,1
PROD0410,PROD0424,1
PROD0410,PROD0430,1
PROD0410,PROD0471,1
PROD0410,PROD0473,1
PROD0410,PROD0500,1
PROD0412,PROD0421,1
PROD0412,PROD0446,1
PROD0413,PROD0435,1
PROD0413,PROD0459,1
PROD0413,PROD0478,1
PROD0413,PROD0493,1
PROD0415,PROD0438,1
PROD0416,PROD0433,1
PROD0416,PROD0444,1
PROD0416,PROD0485,1
PROD0417,PROD0424,1
PROD0417,PROD0477,1
PROD0417,PROD0500,1
PROD0418,PROD0424,1
PROD0418,PROD0449,1
PROD0418,PROD0460,1
PROD0418,PROD0461,1
PROD0418,PROD0465,1
PROD0418,PROD0484,1
PROD0419,PROD0424,1
PROD0420,PROD0449,1
PROD0420,PROD0485,1
PROD0421,PROD0432,1
PROD0421,PROD0436,1
PROD0421,PROD0446,1
PROD0421,PROD0461,1
PROD0421,PROD0493,1
PROD0422,PROD0452,1
PROD0422,PROD0468,1
PROD0422,PROD0469,1
PROD0422,PROD0489,1
PROD0423,PROD0447,1
PROD0423,PROD0477,1
PROD0423,PROD0485,1
PROD0424,PROD0430,1
PROD0424,PROD0460,1
PROD0424,PROD0461,1
PROD0424,PROD0462,1
PROD0424,PROD0479,1
PROD0425,PROD0426,1
PROD0425,PROD0441,1
PROD0425,PROD0442,1
PROD0425,PROD0485,1
PROD0425,PROD0497,1
PROD0426,PROD0428,1
PROD0426,PROD0497,1
PROD0427,PROD0478,1
PROD0427,PROD0483,1
PROD0428,PROD0440,1
PROD0428,PROD0469,1
PROD0428,PROD0489,1
PROD0429,PROD0440,1
PROD0429,PROD0500,1
PROD0430,PROD0437,1
PROD0430,PROD0453,1
PROD0430,PROD0467,1
PROD0430,PROD0485,1
PROD0430,PROD0491,1
PROD0430,PROD0500,1
PROD0431,PROD0435,1
PROD0431,PROD0438,1
PROD0431,PROD0452,1
PROD0432,PROD0446,1
PROD0432,PROD0458,1
PROD0433,PROD0462,1
PROD0434,PROD0463,1
PROD0434,PROD0465,1
PROD0435,PROD0447,1
PROD0435,PROD0452,1
PROD0435,PROD0470,1
PROD0435,PROD0497,1
PROD0436,PROD0495,1
PROD0437,PROD0491,1
PROD0438,PROD0439,1
PROD0438,PROD0477,1
PROD0440,PROD0476,1
PROD0440,PROD0489,1
PROD0441,PROD0445,1
PROD0441,PROD0458,1
PROD0441,PROD0465,1
PROD0441,PROD0485,1
PROD0445,PROD0478,1
PROD0445,PROD0497,1
PROD0446,PROD0468,1
PROD0446,PROD0471,1
PROD0446,PROD0476,1
PROD0446,PROD0479,1
PROD0446,PROD0488,1
PROD0447,PROD0477,1
PROD0447,PROD0478,1
PROD0447,PROD0483,1
PROD0449,PROD0460,1
PROD0449,PROD0465,1
PROD0449,PROD0485,1
PROD0449,PROD0490,1
PROD0452,PROD0477,1
PROD0453,PROD0486,1
PROD0454,PROD0468,1
PROD0455,PROD0459,1
PROD0457,PROD0468,1
PROD0458,PROD0464,1
PROD0458,PROD0484,1
PROD0459,PROD0478,1
PROD0459,PROD0493,1
PROD0460,PROD0465,1
PROD0463,PROD0465,1
PROD0464,PROD0484,1
PROD0465,PROD0482,1
PROD0467,PROD0484,1
PROD0467,PROD0488,1
PROD0468,PROD0477,1
PROD0470,PROD0484,1
PROD0471,PROD0473,1
PROD0471,PROD0476,1
PROD0471,PROD0488,1
PROD0471,PROD0491,1
PROD0472,PROD0497,1
PROD0473,PROD0478,1
PROD0473,PROD0481,1
PROD0473,PROD0491,1
PROD0473,PROD0493,1
PROD0476,PROD0488,1
PROD0477,PROD0494,1
PROD0478,PROD0483,1
PROD0481,PROD0486,1
PROD0482,PROD0487,1
PROD0482,PROD0492,1
PROD0485,PROD0487,1
PROD0492,PROD0498,1
