item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM01992,ORD00990,PROD0025,1,49334.67,65
ITEM01993,ORD00331,PROD0268,3,2350.76,92
ITEM01994,ORD00985,PROD0071,-2,10230.98,13
ITEM01995,ORD00165,PROD0130,3,2226.02,60
ITEM01996,ORD00725,PROD0305,3,49797.85,44
ITEM01997,ORD00592,PROD0262,2,12133.89,91
ITEM01998,ORD00424,PROD0500,3,43251.63,41
ITEM01999,ORD00674,PROD0080,5,19001.56,26
ITEM02000,ORD00254,PROD0321,3,34020.97,64
ITEM02001,ORD00780,PROD0397,2,22003.74,41
ITEM02002,ORD00834,PROD0249,3,32375.97,66
ITEM02003,ORD00311,PROD0081,3,18218.72,17
ITEM02004,ORD00217,PROD0436,3,34563.34,72
ITEM02005,ORD00494,PROD0309,4,14011.05,6
ITEM02006,ORD00265,PROD0142,1,33374.17,100
ITEM02007,ORD00037,PROD0451,2,45932.61,94
ITEM02008,ORD00835,PROD0352,2,36758.75,2
ITEM02009,ORD00072,PROD0408,1,31449.71,75
ITEM02010,ORD00639,PROD0163,3,31361.64,57
ITEM02011,ORD00848,PROD0341,5,44743.37,92
ITEM02012,ORD00741,PROD0352,2,17356.74,8
ITEM02013,ORD00298,PROD0334,5,9565.62,18
ITEM02014,ORD00620,PROD0491,4,33391.92,23
ITEM02015,ORD00210,PROD0440,3,33135.71,36
ITEM02016,ORD00502,PROD0072,3,40899.55,28
ITEM02017,ORD00327,PROD0132,4,20513.68,18
ITEM02018,ORD00509,PROD0206,5,560.99,28
ITEM02019,ORD00263,PROD0327,3,17740.57,64
ITEM02020,ORD00697,PROD0171,5,12244.93,60
ITEM02021,ORD00634,PROD0127,1,12260.42,79
ITEM02022,ORD00960,PROD0192,2,31934.04,93
ITEM02023,ORD00117,PROD0413,4,45495.6,0
ITEM02024,ORD00973,PROD0053,4,43418.01,88
ITEM02025,ORD00124,PROD0299,4,4255.71,23
ITEM02026,ORD00258,PROD0049,-2,9904.95,75
ITEM02027,ORD00152,PROD0391,1,42869.8,87
ITEM02028,ORD00491,PROD0320,5,46721.13,58
ITEM02029,ORD00559,PROD0191,3,8570.22,9
ITEM02030,ORD00479,PROD0346,3,36134.65,40
ITEM02031,ORD00198,PROD0061,2,41462.68,76
ITEM02032,ORD00203,PROD0181,4,37500.35,83
ITEM02033,ORD00482,PROD0255,1,15172.52,48
ITEM02034,ORD00822,PROD0245,2,3570.62,15
ITEM02035,ORD00733,PROD0235,1,40347.55,19
ITEM02036,ORD00056,PROD0246,2,44970.48,85
ITEM02037,ORD00028,PROD0407,2,37187.6,85
ITEM02038,ORD00999,PROD0106,4,35273.44,61
ITEM02039,ORD00210,PROD0476,2,2721.87,44
ITEM02040,ORD00667,PROD0168,5,16555.71,62
ITEM02041,ORD00843,PROD0454,-2,28263.02,36
ITEM02042,ORD00375,PROD0493,2,13763.58,21
ITEM02043,ORD00652,PROD0178,1,28726.68,76
ITEM02044,ORD00760,PROD0113,2,21333.42,90
ITEM02045,ORD00869,PROD0245,2,27701.99,27
ITEM02046,ORD00980,PROD0386,2,38385.6,37
ITEM02047,ORD00300,PROD0265,2,18471.5,52
ITEM02048,ORD00258,PROD0249,1,46349.71,95
ITEM02049,ORD00770,PROD0242,2,39342.23,62
ITEM02050,ORD00448,PROD0275,2,20887.51,28
ITEM02051,ORD00831,PROD0446,2,26381.46,45
ITEM02052,ORD00466,PROD0176,4,36037.85,68
ITEM02053,ORD00421,PROD0262,3,32236.55,16
ITEM02054,ORD00346,PROD0291,1,3683.13,27
ITEM02055,ORD00080,PROD0115,1,14663.34,18
ITEM02056,ORD00837,PROD0355,1,31756.55,5
ITEM02057,ORD00942,PROD0441,1,36045.28,18
ITEM02058,ORD00746,PROD0323,2,4686.94,82
ITEM02059,ORD00371,PROD0086,4,14823.82,33
ITEM02060,ORD00389,PROD0277,3,15593.28,70
ITEM02061,ORD00269,PROD0248,2,5995.48,12
ITEM02062,ORD00244,PROD0008,2,4617.91,20
ITEM02063,ORD00406,PROD0027,2,2778.54,92
ITEM02064,ORD00387,PROD0485,3,49332.45,8
ITEM02065,ORD00638,PROD0012,4,28743.1,60
ITEM02066,ORD00094,PROD0295,5,31073.97,32
ITEM02067,ORD00185,PROD0159,1,35219.26,72
ITEM02068,ORD00310,PROD0196,1,36457.26,90
ITEM02069,ORD00961,PROD0416,5,40857.73,48
ITEM02070,ORD00496,PROD0355,2,43946.54,44
ITEM02071,ORD00783,PROD0226,4,28678.72,14
ITEM02072,ORD00885,PROD0356,2,15867.77,66
ITEM02073,ORD00971,PROD0206,2,47911.69,76
ITEM02074,ORD00932,PROD0243,3,26813.16,75
ITEM02075,ORD00797,PROD0410,5,18138.13,27
ITEM02076,ORD00139,PROD0298,3,20598.34,11
ITEM02077,ORD00574,PROD0117,2,33155.37,47
ITEM02078,ORD00717,PROD0412,2,42975.06,18
ITEM02079,ORD00715,PROD0161,3,35325.66,84
ITEM02080,ORD00179,PROD0302,5,8965.45,4
ITEM02081,ORD00211,PROD0286,3,14229.54,31
ITEM02082,ORD00894,PROD0167,4,15103.26,78
ITEM02083,ORD00695,PROD0175,1,17231.75,87
ITEM02084,ORD00465,PROD0295,3,34997.12,95
ITEM02085,ORD00680,PROD0404,2,20591.29,14
ITEM02086,ORD00832,PROD0107,5,5206.3,3
ITEM02087,ORD00710,PROD0227,1,15175.86,81
ITEM02088,ORD00136,PROD0261,3,13642.34,33
ITEM02089,ORD00565,PROD0397,3,30946.95,23
ITEM02090,ORD00945,PROD0342,3,24113.84,75
ITEM02091,ORD00727,PROD0076,-3,31438.38,28
ITEM02092,ORD00223,PROD0146,-3,36381.31,93
ITEM02093,ORD00365,PROD0033,3,1240.91,83
ITEM02094,ORD00055,PROD0436,3,28459.37,11
ITEM02095,ORD00017,PROD0109,2,27899.17,23
ITEM02096,ORD00132,PROD0457,5,49806.45,21
ITEM02097,ORD00776,PROD0182,4,3010.88,53
ITEM02098,ORD00719,PROD0269,2,16218.97,67
ITEM02099,ORD00384,PROD0369,3,38728.24,42
ITEM02100,ORD00342,PROD0151,-3,45269.87,73
ITEM02101,ORD00006,PROD0119,2,402.45,67
ITEM02102,ORD00638,PROD0036,2,29454.0,85
ITEM02103,ORD00589,PROD0086,5,24425.37,18
ITEM02104,ORD00359,PROD0417,4,40881.3,98
ITEM02105,ORD00827,PROD0414,4,16492.42,2
ITEM02106,ORD00473,PROD0229,5,41864.6,93
ITEM02107,ORD00472,PROD0334,3,32612.47,98
ITEM02108,ORD00124,PROD0482,2,3499.59,68
ITEM02109,ORD00207,PROD0424,5,4455.69,54
ITEM02110,ORD00509,PROD0116,4,17801.95,24
ITEM02111,ORD00242,PROD0068,4,26689.07,11
ITEM02112,ORD00386,PROD0315,1,43340.78,93
ITEM02113,ORD00059,PROD0354,3,30160.5,27
ITEM02114,ORD00943,PROD0403,1,13640.73,89
ITEM02115,ORD00808,PROD0037,4,7260.97,2
ITEM02116,ORD00332,PROD0351,5,37151.35,56
ITEM02117,ORD00728,PROD0225,4,7983.32,40
ITEM02118,ORD00055,PROD0495,1,39313.32,66
ITEM02119,ORD00953,PROD0250,1,15714.17,29
ITEM02120,ORD00397,PROD0122,1,41899.5,49
ITEM02121,ORD00537,PROD0377,4,41607.06,66
ITEM02122,ORD00170,PROD0022,5,36616.88,44
ITEM02123,ORD00724,PROD0438,5,4080.96,80
ITEM02124,ORD00905,PROD0422,5,33774.78,34
ITEM02125,ORD00372,PROD0483,3,11930.14,83
ITEM02126,ORD00020,PROD0426,2,19049.67,18
ITEM02127,ORD00623,PROD0336,2,49178.11,50
ITEM02128,ORD00738,PROD0134,3,39825.59,40
ITEM02129,ORD00346,PROD0397,2,22355.78,21
ITEM02130,ORD00746,PROD0208,2,14247.58,1
ITEM02131,ORD00638,PROD0441,3,16170.98,49
ITEM02132,ORD00558,PROD0284,1,42913.37,1
ITEM02133,ORD00024,PROD0318,4,31861.28,66
ITEM02134,ORD00089,PROD0262,1,25813.33,1
ITEM02135,ORD00392,PROD0096,4,8941.16,56
ITEM02136,ORD00488,PROD0193,4,21799.45,64
ITEM02137,ORD00164,PROD0107,1,13050.6,22
ITEM02138,ORD00340,PROD0086,2,27887.13,64
ITEM02139,ORD00293,PROD0183,2,20454.43,10
ITEM02140,ORD00286,PROD0153,4,9584.92,6
ITEM02141,ORD00662,PROD0039,5,11607.08,23
ITEM02142,ORD00060,PROD0267,4,47778.35,97
ITEM02143,ORD00043,PROD0040,4,7659.26,16
ITEM02144,ORD00544,PROD0132,3,41788.35,96
ITEM02145,ORD00409,PROD0388,4,47294.77,53
ITEM02146,ORD00324,PROD0433,5,8661.15,98
ITEM02147,ORD00932,PROD0478,4,36006.85,57
ITEM02148,ORD00122,PROD0385,5,25603.7,75
ITEM02149,ORD00655,PROD0437,2,8673.55,68
ITEM02150,ORD00585,PROD0394,1,48961.75,19
ITEM02151,ORD00250,PROD0202,2,12840.4,24
ITEM02152,ORD00881,PROD0391,4,38500.89,16
ITEM02153,ORD00540,PROD0186,3,9182.95,53
ITEM02154,ORD00580,PROD0137,4,34097.16,51
ITEM02155,ORD00273,PROD0468,1,42731.54,83
ITEM02156,ORD00404,PROD0184,1,45030.78,99
ITEM02157,ORD00260,PROD0425,3,48266.38,68
ITEM02158,ORD00467,PROD0323,3,14668.5,71
ITEM02159,ORD00673,PROD0158,5,20844.45,60
ITEM02160,ORD00932,PROD0331,3,5985.06,6
ITEM02161,ORD00845,PROD0237,4,17465.16,64
ITEM02162,ORD00222,PROD0276,5,5543.32,3
ITEM02163,ORD00280,PROD0339,4,8405.53,19
ITEM02164,ORD00470,PROD0066,1,23422.84,7
ITEM02165,ORD00681,PROD0238,4,15655.42,51
ITEM02166,ORD00424,PROD0215,1,321.29,36
ITEM02167,ORD00928,PROD0165,1,46389.5,22
ITEM02168,ORD00523,PROD0029,3,13727.59,59
ITEM02169,ORD00969,PROD0018,1,33827.33,52
ITEM02170,ORD00494,PROD0372,1,6060.72,5
ITEM02171,ORD00402,PROD0424,4,14067.07,30
ITEM02172,ORD00065,PROD0057,5,19215.9,70
ITEM02173,ORD00253,PROD0440,1,35749.35,29
ITEM02174,ORD00605,PROD0123,2,21212.25,30
ITEM02175,ORD00538,PROD0352,3,14076.14,83
ITEM02176,ORD00817,PROD0294,5,23464.28,60
ITEM02177,ORD00772,PROD0490,3,1621.8,55
ITEM02178,ORD00024,PROD0282,1,20769.71,36
ITEM02179,ORD00918,PROD0047,2,24085.37,44
ITEM02180,ORD00867,PROD0245,3,49665.04,57
ITEM02181,ORD00623,PROD0164,5,37066.23,32
ITEM02182,ORD00875,PROD0118,5,28612.85,14
ITEM02183,ORD00749,PROD0086,4,49598.73,41
ITEM02184,ORD00033,PROD0248,3,41186.04,74
ITEM02185,ORD00199,PROD0124,3,7851.45,75
ITEM02186,ORD00265,PROD0230,4,2897.09,10
ITEM02187,ORD00239,PROD0108,4,36800.01,69
ITEM02188,ORD00859,PROD0275,5,42726.59,52
ITEM02189,ORD00756,PROD0034,5,20410.1,78
ITEM02190,ORD00143,PROD0489,-2,28978.71,10
ITEM02191,ORD00187,PROD0322,2,23432.41,44
ITEM02192,ORD00618,PROD0251,1,538.78,38
ITEM02193,ORD00800,PROD0035,3,48639.91,10
ITEM02194,ORD00818,PROD0461,2,17219.57,38
ITEM02195,ORD00340,PROD0185,5,43142.26,82
ITEM02196,ORD00758,PROD0448,4,6624.15,25
ITEM02197,ORD00223,PROD0040,1,26805.06,93
ITEM02198,ORD00549,PROD0048,3,18936.75,79
ITEM02199,ORD00125,PROD0484,5,48739.38,53
ITEM02200,ORD00718,PROD0161,3,24852.0,21
ITEM02201,ORD00741,PROD0246,3,9254.29,91
ITEM02202,ORD00309,PROD0006,4,46269.7,27
ITEM02203,ORD00511,PROD0310,4,29854.04,42
ITEM02204,ORD00108,PROD0468,1,42024.24,65
ITEM02205,ORD00983,PROD0489,4,33830.63,96
ITEM02206,ORD00026,PROD0148,4,8165.91,36
ITEM02207,ORD00112,PROD0010,5,45057.3,75
ITEM02208,ORD00596,PROD0335,1,24608.84,85
ITEM02209,ORD00725,PROD0225,4,29040.82,95
ITEM02210,ORD00628,PROD0077,1,26914.48,6
ITEM02211,ORD00058,PROD0479,3,11757.73,21
ITEM02212,ORD00204,PROD0150,1,32980.16,54
ITEM02213,ORD00281,PROD0354,1,39635.96,47
ITEM02214,ORD00141,PROD0373,2,25146.84,45
ITEM02215,ORD00778,PROD0266,3,33872.83,42
ITEM02216,ORD00315,PROD0419,2,34597.9,21
ITEM02217,ORD00127,PROD0498,3,38261.75,14
ITEM02218,ORD00488,PROD0142,4,49286.22,26
ITEM02219,ORD00828,PROD0171,1,43132.27,24
ITEM02220,ORD00191,PROD0292,4,49813.02,51
ITEM02221,ORD00531,PROD0164,3,9151.05,2
ITEM02222,ORD00196,PROD0222,1,20916.98,97
ITEM02223,ORD00077,PROD0221,1,11912.02,52
ITEM02224,ORD00489,PROD0262,1,19216.92,49
ITEM02225,ORD00641,PROD0008,2,48537.63,93
ITEM02226,ORD00165,PROD0127,1,4090.39,94
ITEM02227,ORD00772,PROD0153,2,36032.33,86
ITEM02228,ORD00333,PROD0483,4,17727.16,22
ITEM02229,ORD00644,PROD0101,2,12972.5,52
ITEM02230,ORD00469,PROD0266,4,31253.25,93
ITEM02231,ORD00685,PROD0089,2,17727.79,8
ITEM02232,ORD00589,PROD0210,-1,47815.59,5
ITEM02233,ORD00738,PROD0359,5,41517.3,19
ITEM02234,ORD00732,PROD0349,4,26977.18,36
ITEM02235,ORD00592,PROD0225,2,3432.84,85
ITEM02236,ORD00746,PROD0162,5,48692.37,90
ITEM02237,ORD00349,PROD0375,4,28399.19,53
ITEM02238,ORD00492,PROD0134,2,1010.4,27
ITEM02239,ORD00425,PROD0055,1,8835.86,33
ITEM02240,ORD00384,PROD0016,1,24068.81,54
ITEM02241,ORD00473,PROD0225,4,37605.92,3
ITEM02242,ORD00423,PROD0290,4,41002.26,41
ITEM02243,ORD00856,PROD0032,4,5558.97,29
ITEM02244,ORD00992,PROD0488,5,32932.13,19
ITEM02245,ORD00124,PROD0144,4,43984.34,17
ITEM02246,ORD00700,PROD0177,1,27044.86,32
ITEM02247,ORD00158,PROD0460,4,44895.79,11
ITEM02248,ORD00483,PROD0417,3,15836.32,32
ITEM02249,ORD00911,PROD0046,4,31260.07,39
ITEM02250,ORD00832,PROD0449,1,33888.82,30
ITEM02251,ORD00097,PROD0203,1,46474.07,44
ITEM02252,ORD00588,PROD0065,2,38435.14,76
ITEM02253,ORD01000,PROD0391,5,22376.79,34
ITEM02254,ORD00741,PROD0443,2,11826.3,43
ITEM02255,ORD00831,PROD0333,4,3768.33,22
ITEM02256,ORD00676,PROD0470,4,5701.24,21
ITEM02257,ORD00093,PROD0441,2,31965.26,49
ITEM02258,ORD00339,PROD0186,5,26513.37,57
ITEM02259,ORD00128,PROD0281,3,14891.54,1
ITEM02260,ORD00256,PROD0342,2,17257.84,5
ITEM02261,ORD00699,PROD0048,5,43799.18,87
ITEM02262,ORD00851,PROD0435,4,27625.31,96
ITEM02263,ORD00865,PROD0143,1,41396.4,17
ITEM02264,ORD00967,PROD0168,5,49254.39,67
ITEM02265,ORD00394,PROD0030,4,49730.03,8
ITEM02266,ORD00859,PROD0013,3,40002.13,44
ITEM02267,ORD00754,PROD0055,1,14907.7,49
ITEM02268,ORD00782,PROD0440,3,7947.09,29
ITEM02269,ORD00965,PROD0314,1,1936.72,6
ITEM02270,ORD00730,PROD0281,2,41969.19,2
ITEM02271,ORD00725,PROD0362,1,16948.79,98
ITEM02272,ORD00013,PROD0454,5,4972.56,82
ITEM02273,ORD00897,PROD0454,4,45330.82,77
ITEM02274,ORD00335,PROD0318,2,28213.68,57
ITEM02275,ORD00381,PROD0145,5,22232.93,90
ITEM02276,ORD00990,PROD0266,2,1434.06,60
ITEM02277,ORD00513,PROD0170,2,763.26,86
ITEM02278,ORD00677,PROD0230,3,22980.09,49
ITEM02279,ORD00310,PROD0410,1,28364.08,66
ITEM02280,ORD00263,PROD0292,4,31206.85,66
ITEM02281,ORD00862,PROD0426,2,42014.73,4
ITEM02282,ORD00929,PROD0102,1,2682.75,28
ITEM02283,ORD00878,PROD0476,1,15960.74,4
ITEM02284,ORD00689,PROD0154,5,43225.48,47
ITEM02285,ORD00366,PROD0043,2,36437.06,93
ITEM02286,ORD00315,PROD0351,3,19739.1,55
ITEM02287,ORD00638,PROD0329,4,26611.61,97
ITEM02288,ORD00427,PROD0290,2,24626.09,73
ITEM02289,ORD00631,PROD0236,4,9339.82,85
ITEM02290,ORD00668,PROD0086,2,48484.94,21
ITEM02291,ORD00555,PROD0101,-2,2186.75,40
ITEM02292,ORD00094,PROD0464,2,6669.32,86
ITEM02293,ORD00257,PROD0263,5,37378.0,11
ITEM02294,ORD00245,PROD0231,5,44936.24,99
ITEM02295,ORD00817,PROD0373,5,39815.09,11
ITEM02296,ORD00488,PROD0041,5,20933.69,61
ITEM02297,ORD00155,PROD0245,4,34584.53,58
ITEM02298,ORD00020,PROD0056,5,33421.74,52
ITEM02299,ORD00096,PROD0095,3,46101.83,69
ITEM02300,ORD00422,PROD0292,4,24351.77,85
ITEM02301,ORD00614,PROD0149,2,28629.39,60
ITEM02302,ORD00898,PROD0181,1,40205.35,79
ITEM02303,ORD00483,PROD0363,4,24586.53,76
ITEM02304,ORD00717,PROD0421,3,46018.55,44
ITEM02305,ORD00416,PROD0232,3,28221.62,67
ITEM02306,ORD00296,PROD0037,2,43114.93,26
ITEM02307,ORD00116,PROD0449,4,48345.78,57
ITEM02308,ORD00643,PROD0463,3,47725.5,72
ITEM02309,ORD00524,PROD0100,4,6146.14,28
ITEM02310,ORD00971,PROD0069,2,38409.85,94
ITEM02311,ORD00440,PROD0319,2,698.54,14
ITEM02312,ORD00413,PROD0144,1,36036.52,64
ITEM02313,ORD00458,PROD0450,4,34172.41,16
ITEM02314,ORD00448,PROD0284,1,44372.57,60
ITEM02315,ORD00558,PROD0483,4,47166.35,32
ITEM02316,ORD00384,PROD0136,3,48900.73,79
ITEM02317,ORD00102,PROD0428,2,8999.99,28
ITEM02318,ORD00662,PROD0150,-1,25422.36,91
ITEM02319,ORD00488,PROD0182,5,32786.2,50
ITEM02320,ORD00230,PROD0085,4,46903.48,92
ITEM02321,ORD00421,PROD0103,3,45466.46,17
ITEM02322,ORD00727,PROD0491,4,36219.75,55
ITEM02323,ORD00802,PROD0345,3,5463.7,49
ITEM02324,ORD00062,PROD0470,5,31502.63,0
ITEM02325,ORD00549,PROD0007,4,4019.93,98
ITEM02326,ORD00811,PROD0141,1,27519.98,95
ITEM02327,ORD00930,PROD0292,1,36445.52,68
ITEM02328,ORD00714,PROD0234,3,29515.48,0
ITEM02329,ORD00106,PROD0031,5,48276.97,20
ITEM02330,ORD00352,PROD0268,3,41111.24,30
ITEM02331,ORD00633,PROD0386,5,18818.07,97
ITEM02332,ORD00656,PROD0121,2,45026.7,98
ITEM02333,ORD00485,PROD0410,2,43211.69,67
ITEM02334,ORD00823,PROD0247,2,8779.72,57
ITEM02335,ORD00899,PROD0146,-3,38111.77,15
ITEM02336,ORD00943,PROD0484,3,30414.63,30
ITEM02337,ORD00797,PROD0315,2,14326.09,62
ITEM02338,ORD00293,PROD0358,4,27188.36,47
ITEM02339,ORD00862,PROD0497,1,8639.9,73
ITEM02340,ORD00227,PROD0386,4,19325.64,14
ITEM02341,ORD00485,PROD0165,1,40923.97,86
ITEM02342,ORD00527,PROD0286,3,4122.07,7
ITEM02343,ORD00189,PROD0219,3,49988.75,18
ITEM02344,ORD00105,PROD0032,2,49517.3,56
ITEM02345,ORD00575,PROD0498,5,6005.68,32
ITEM02346,ORD00523,PROD0336,3,3985.15,53
ITEM02347,ORD00889,PROD0256,5,10165.2,50
ITEM02348,ORD00899,PROD0306,5,30469.12,97
ITEM02349,ORD00156,PROD0014,1,2083.57,56
ITEM02350,ORD01000,PROD0306,-3,39108.89,33
ITEM02351,ORD00477,PROD0289,1,31530.79,29
ITEM02352,ORD00821,PROD0099,4,28719.87,87
ITEM02353,ORD00794,PROD0448,1,43752.14,83
ITEM02354,ORD00261,PROD0299,4,12616.61,27
ITEM02355,ORD00679,PROD0151,5,23925.02,30
ITEM02356,ORD00712,PROD0379,3,983.56,42
ITEM02357,ORD00299,PROD0333,1,11248.89,51
ITEM02358,ORD00240,PROD0372,-3,44058.11,83
ITEM02359,ORD00091,PROD0097,2,43551.43,85
ITEM02360,ORD00154,PROD0231,3,33451.61,70
ITEM02361,ORD00578,PROD0214,-3,38495.4,28
ITEM02362,ORD00704,PROD0268,3,47996.78,52
ITEM02363,ORD00974,PROD0338,4,33985.95,3
ITEM02364,ORD00823,PROD0090,4,38595.87,81
ITEM02365,ORD00808,PROD0169,5,36020.32,42
ITEM02366,ORD00698,PROD0161,4,17530.94,67
ITEM02367,ORD00414,PROD0333,3,33081.57,84
ITEM02368,ORD00081,PROD0157,2,1375.97,81
ITEM02369,ORD00010,PROD0215,4,28689.92,58
ITEM02370,ORD00068,PROD0355,5,42260.06,68
ITEM02371,ORD00991,PROD0024,4,30944.89,68
ITEM02372,ORD00113,PROD0170,2,19993.38,22
ITEM02373,ORD00736,PROD0167,2,32010.41,75
ITEM02374,ORD00515,PROD0284,4,38677.22,5
ITEM02375,ORD00404,PROD0062,2,33183.96,22
ITEM02376,ORD00947,PROD0027,5,37711.21,51
ITEM02377,ORD00401,PROD0481,2,19460.43,38
ITEM02378,ORD00501,PROD0312,2,542.93,82
ITEM02379,ORD00434,PROD0171,3,11347.9,97
ITEM02380,ORD00291,PROD0346,3,12139.2,24
ITEM02381,ORD00926,PROD0058,5,21714.74,92
ITEM02382,ORD00639,PROD0084,2,45875.73,44
ITEM02383,ORD00747,PROD0124,4,2475.06,11
ITEM02384,ORD00311,PROD0397,2,21560.92,30
ITEM02385,ORD00703,PROD0140,5,10249.82,28
ITEM02386,ORD00408,PROD0322,4,9184.07,24
ITEM02387,ORD00111,PROD0342,3,10265.42,89
ITEM02388,ORD00959,PROD0309,4,8813.16,19
ITEM02389,ORD00827,PROD0032,5,37251.23,33
ITEM02390,ORD00730,PROD0079,3,17837.11,67
ITEM02391,ORD00726,PROD0475,2,48313.74,42
ITEM02392,ORD00251,PROD0362,5,48853.27,92
ITEM02393,ORD00660,PROD0499,4,3275.55,35
ITEM02394,ORD00767,PROD0154,4,2669.49,33
ITEM02395,ORD00234,PROD0065,4,1832.76,31
ITEM02396,ORD00248,PROD0458,2,6299.0,49
ITEM02397,ORD00123,PROD0370,4,40165.35,49
ITEM02398,ORD00930,PROD0331,3,32978.19,63
ITEM02399,ORD00346,PROD0195,4,27879.02,99
ITEM02400,ORD00861,PROD0304,4,34341.44,85
ITEM02401,ORD00204,PROD0076,2,48741.57,93
ITEM02402,ORD00577,PROD0101,5,17439.12,90
ITEM02403,ORD00746,PROD0031,5,37168.81,46
ITEM02404,ORD00732,PROD0020,5,36567.25,12
ITEM02405,ORD00386,PROD0047,5,43225.22,6
ITEM02406,ORD00611,PROD0181,5,27342.87,95
ITEM02407,ORD00618,PROD0141,1,23043.26,93
ITEM02408,ORD00522,PROD0287,2,18201.52,17
ITEM02409,ORD00885,PROD0213,1,41871.6,96
ITEM02410,ORD00801,PROD0409,4,14289.64,75
ITEM02411,ORD00965,PROD0254,3,34464.97,84
ITEM02412,ORD00520,PROD0017,3,15067.21,48
ITEM02413,ORD00674,PROD0119,4,19835.53,14
ITEM02414,ORD00092,PROD0277,2,40778.3,96
ITEM02415,ORD00993,PROD0353,5,11721.39,75
ITEM02416,ORD00415,PROD0230,1,35314.0,89
ITEM02417,ORD00212,PROD0482,5,31764.13,39
ITEM02418,ORD00290,PROD0050,5,45728.74,74
ITEM02419,ORD00171,PROD0157,2,24290.37,13
ITEM02420,ORD00728,PROD0269,2,21916.3,98
ITEM02421,ORD00603,PROD0040,5,18866.36,72
ITEM02422,ORD00160,PROD0163,4,11824.62,57
ITEM02423,ORD00046,PROD0244,3,30150.41,82
ITEM02424,ORD00869,PROD0076,2,43209.93,52
ITEM02425,ORD00264,PROD0132,4,994.96,54
ITEM02426,ORD00640,PROD0336,3,46713.49,71
ITEM02427,ORD00098,PROD0384,5,24845.04,10
ITEM02428,ORD00832,PROD0490,1,37228.22,3
ITEM02429,ORD00539,PROD0279,5,16440.38,42
ITEM02430,ORD00255,PROD0172,1,23731.32,98
ITEM02431,ORD00170,PROD0473,2,38159.64,73
ITEM02432,ORD00068,PROD0037,2,8785.75,69
ITEM02433,ORD00577,PROD0047,1,25371.98,54
ITEM02434,ORD00651,PROD0312,5,38503.89,86
ITEM02435,ORD00792,PROD0332,2,186.07,92
ITEM02436,ORD00191,PROD0160,5,7044.13,19
ITEM02437,ORD00642,PROD0306,2,21850.11,47
ITEM02438,ORD00845,PROD0104,4,19557.0,80
ITEM02439,ORD00895,PROD0047,1,41876.35,38
ITEM02440,ORD00843,PROD0071,4,23843.8,25
ITEM02441,ORD00688,PROD0407,1,27854.59,70
ITEM02442,ORD00181,PROD0246,1,10190.51,21
ITEM02443,ORD00416,PROD0469,1,24104.42,21
ITEM02444,ORD00684,PROD0403,3,44152.39,46
ITEM02445,ORD00708,PROD0473,3,14722.48,80
ITEM02446,ORD00886,PROD0162,5,48771.98,100
ITEM02447,ORD00626,PROD0223,-1,2074.07,95
ITEM02448,ORD00005,PROD0274,2,31102.73,19
ITEM02449,ORD00315,PROD0198,5,14227.1,69
ITEM02450,ORD00239,PROD0406,1,38855.8,1
ITEM02451,ORD00693,PROD0464,1,15478.22,16
ITEM02452,ORD00629,PROD0304,5,18880.56,47
ITEM02453,ORD00394,PROD0317,1,6349.42,69
ITEM02454,ORD00465,PROD0477,5,29171.26,74
ITEM02455,ORD00177,PROD0220,5,32636.56,56
ITEM02456,ORD00290,PROD0166,3,30843.43,85
ITEM02457,ORD00204,PROD0370,1,41780.11,95
ITEM02458,ORD00261,PROD0119,3,45258.5,28
ITEM02459,ORD00547,PROD0332,1,17187.83,62
ITEM02460,ORD00905,PROD0272,3,30550.73,84
ITEM02461,ORD00830,PROD0240,5,20280.86,69
ITEM02462,ORD00029,PROD0489,3,16686.82,59
ITEM02463,ORD00461,PROD0298,4,39138.97,68
ITEM02464,ORD00456,PROD0330,1,46165.58,3
ITEM02465,ORD00635,PROD0417,5,2958.8,30
ITEM02466,ORD00157,PROD0035,4,39386.35,57
ITEM02467,ORD00165,PROD0348,2,37700.36,24
ITEM02468,ORD00657,PROD0238,2,12130.6,80
ITEM02469,ORD00599,PROD0171,1,47891.24,80
ITEM02470,ORD00823,PROD0367,4,21366.63,35
ITEM02471,ORD00576,PROD0112,1,46029.85,32
ITEM02472,ORD00270,PROD0192,3,16315.97,46
ITEM02473,ORD00515,PROD0359,5,43575.57,97
ITEM02474,ORD00295,PROD0467,1,31914.02,69
ITEM02475,ORD00621,PROD0072,4,15941.22,66
ITEM02476,ORD00399,PROD0040,1,5898.0,27
ITEM02477,ORD00742,PROD0221,4,6482.35,64
ITEM02478,ORD00049,PROD0358,2,24576.51,38
ITEM02479,ORD00844,PROD0339,2,43900.81,10
ITEM02480,ORD00621,PROD0476,1,34222.39,18
ITEM02481,ORD00876,PROD0424,4,20260.04,68
ITEM02482,ORD00365,PROD0020,3,18810.01,12
ITEM02483,ORD00766,PROD0169,3,47807.88,70
ITEM02484,ORD00395,PROD0006,2,37882.28,83
ITEM02485,ORD00700,PROD0235,2,39331.14,75
ITEM02486,ORD00579,PROD0233,5,45937.08,42
ITEM02487,ORD00077,PROD0381,2,7732.17,81
ITEM02488,ORD00569,PROD0017,4,46402.85,64
ITEM02489,ORD00797,PROD0424,2,4607.97,0
